GeneID	GO_Term
2853758	"GO:0008270,GO:0006355,GO:0005634,GO:0003700"
2853773	"GO:0016787,GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721"
2853777	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0050381"
2853782	"GO:0008654,GO:0006021,GO:0004512"
2853791	"GO:0016192,GO:0006886,GO:0005515,GO:0005083"
2853795	"GO:0006810,GO:0005743,GO:0005488"
2853797	"GO:0016151,GO:0009039,GO:0006807,GO:0016787,GO:0016810,GO:0019627"
2853829	"GO:0046677,GO:0016021,GO:0015904,GO:0015520"
2853901	"GO:0016021,GO:0006813"
2853905	GO:0005515
2853931	"GO:0016020,GO:0006508,GO:0004222"
2854049	"GO:0016627,GO:0016021,GO:0006629,GO:0005737"
2854080	"GO:0007017,GO:0005874,GO:0005525,GO:0007018,GO:0005198,GO:0051258,GO:0043234,GO:0003924"
2854090	"GO:0016020,GO:0008643,GO:0005351,GO:0016021,GO:0006810,GO:0005215"
2854137	"GO:0016491,GO:0006118"
2854272	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2854325	"GO:0016491,GO:0008152,GO:0004316"
2854339	"GO:0019239,GO:0009168,GO:0046936,GO:0004000"
2854384	"GO:0031625,GO:0031461,GO:0006511"
2854398	GO:0005525
2854419	"GO:0008270,GO:0005515"
2854457	"GO:0016413,GO:0005737,GO:0004414"
2854459	"GO:0006424,GO:0006412,GO:0005737,GO:0005524,GO:0004812,GO:0000166,GO:0006418,GO:0004818,GO:0009332"
2854474	"GO:0008270,GO:0005622,GO:0003676"
2854492	GO:0003676
2854514	"GO:0008270,GO:0008237,GO:0019370,GO:0005488,GO:0004463"
2854516	"GO:0032312,GO:0008270,GO:0008060"
2854527	"GO:0006886,GO:0008270"
2854538	GO:0005488
2854550	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0034211,GO:0019912,GO:0019199,GO:0016909,GO:0016908,GO:0008545,GO:0008349,GO:0008339,GO:0008338,GO:0004718,GO:0004711,GO:0004710,GO:0004708,GO:0004706,GO:0004705,GO:0004704,GO:0004702,GO:0004700,GO:0004698,GO:0004696,GO:0004695,GO:0004694,GO:0004690,GO:0004681,GO:0004680,GO:0004679,GO:0004677,GO:0004676,GO:0004675"
2854551	"GO:0017111,GO:0000166,GO:0005524,GO:0008568"
2854558	GO:0004582
2854567	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
2854575	"GO:0008270,GO:0005515"
2854576	"GO:0006306,GO:0003677"
2854581	"GO:0008152,GO:0003824,GO:0033814"
2854588	GO:0008202
2854608	"GO:0008462,GO:0006508"
2854658	"GO:0007264,GO:0005525,GO:0007165,GO:0006913,GO:0006886,GO:0005515,GO:0003924,GO:0005622,GO:0015031"
2854670	"GO:0005524,GO:0003677"
2854684	"GO:0042961,GO:0015446"
2854685	"GO:0051246,GO:0043687,GO:0019787,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2854687	"GO:0033014,GO:0004418"
2854695	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810,GO:0008559"
2854720	GO:0004578
2854751	GO:0050220
2854759	"GO:0003676,GO:0008270"
2854780	"GO:0051536,GO:0016226,GO:0005198"
2854785	"GO:0005737,GO:0005515"
2854790	"GO:0009107,GO:0006464,GO:0003824,GO:0033819"
2854793	"GO:0006461,GO:0005739"
2854831	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810,GO:0042625,GO:0042624,GO:0042623,GO:0017116,GO:0015462,GO:0008186,GO:0008094,GO:0008026,GO:0004004,GO:0004003"
2854846	"GO:0016779,GO:0006396,GO:0003723"
2854851	"GO:0016020,GO:0006839,GO:0005739,GO:0005488"
2854866	"GO:0005618,GO:0005199"
2854868	"GO:0005618,GO:0005199"
2854874	"GO:0016846,GO:0008152"
2854876	"GO:0006508,GO:0004185,GO:0004258,GO:0004186"
2854921	"GO:0008152,GO:0008080,GO:0046941,GO:0043849,GO:0043806,GO:0043764,GO:0043741,GO:0032216,GO:0019707,GO:0019706,GO:0019705,GO:0019186,GO:0019107,GO:0019105,GO:0018713,GO:0018712,GO:0018711,GO:0018031,GO:0018030,GO:0016753,GO:0016752,GO:0016751,GO:0016750,GO:0016749,GO:0016748,GO:0016454,GO:0016420,GO:0016419,GO:0016418,GO:0016417,GO:0016416,GO:0016415,GO:0016414,GO:0016413,GO:0016412,GO:0016411,GO:0016410,GO:0016409,GO:0016408,GO:0016407,GO:0016406,GO:0008951,GO:0008415,GO:0008374,GO:0004406,GO:0004405,GO:0004147"
2854940	"GO:0009231,GO:0003935"
2854961	"GO:0016020,GO:0008324,GO:0006812,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2854990	"GO:0005975,GO:0004553,GO:0030246,GO:0003824,GO:0004558"
2854995	"GO:0009116,GO:0003824,GO:0004850"
2855002	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004683"
2855066	"GO:0047750,GO:0016125,GO:0016021,GO:0005783"
2855074	"GO:0006418,GO:0006412,GO:0005737,GO:0005524,GO:0004812,GO:0000166,GO:0006426,GO:0004820,GO:0009345"
2855111	GO:0016020
2855116	"GO:0006464,GO:0003824"
2855163	GO:0005525
2855257	GO:0003824
2855267	GO:0005525
2855281	"GO:0008825,GO:0008610"
2855300	"GO:0051246,GO:0043687,GO:0019787,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2855303	"GO:0006979,GO:0006118,GO:0004096,GO:0020037,GO:0005506"
2855312	"GO:0016459,GO:0005524,GO:0003774,GO:0051015,GO:0005515"
2855313	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2855316	"GO:0016192,GO:0016021,GO:0006810"
2855317	"GO:0008152,GO:0003824,GO:0003985"
2855322	"GO:0005975,GO:0004553"
2855348	"GO:0009396,GO:0004156,GO:0003848,GO:0044237"
2855350	"GO:0005524,GO:0004386,GO:0003676,GO:0008026,GO:0017111,GO:0000166"
2855353	"GO:0046961,GO:0016469"
2855360	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2855363	"GO:0007264,GO:0005085"
2855373	"GO:0009052,GO:0004751"
2855424	"GO:0005815,GO:0000922,GO:0000226"
2855432	"GO:0050660,GO:0016491"
2855460	GO:0004341
2855471	"GO:0046914,GO:0020037,GO:0016020,GO:0006633,GO:0005783,GO:0005506,GO:0004768,GO:0016491"
2855504	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
2855512	"GO:0050660,GO:0003824,GO:0016491,GO:0004458"
2855516	"GO:0008270,GO:0005515,GO:0006512,GO:0004842,GO:0051444,GO:0051443,GO:0051440,GO:0051438"
2855578	"GO:0008152,GO:0008080,GO:0004343"
2855592	GO:0005488
2855609	"GO:0016491,GO:0051920"
2855642	"GO:0016491,GO:0008152"
2855643	"GO:0016491,GO:0008152"
2855650	"GO:0008152,GO:0004807"
2855655	"GO:0016020,GO:0015171,GO:0006865,GO:0016021"
2855711	GO:0046872
2855720	"GO:0016491,GO:0008152,GO:0051990,GO:0048258,GO:0043713,GO:0033765,GO:0033764,GO:0032442,GO:0018453,GO:0018452,GO:0018451,GO:0016229,GO:0008875,GO:0004495,GO:0004448,GO:0004033,GO:0000253,GO:0000252"
2855748	"GO:0016973,GO:0005643"
2855750	"GO:0008270,GO:0005515"
2855765	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2855793	"GO:0016491,GO:0008152,GO:0045703,GO:0042469,GO:0018450,GO:0018449,GO:0018448,GO:0018447,GO:0018446,GO:0004344"
2855795	"GO:0008168,GO:0008152"
2855895	"GO:0016020,GO:0006839,GO:0005739,GO:0005488"
2856086	"GO:0016491,GO:0008152,GO:0004029"
2856108	"GO:0016020,GO:0006857,GO:0005215"
2856110	"GO:0016020,GO:0006857,GO:0005215"
2856173	GO:0005524
2856207	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2856211	GO:0005524
2856248	GO:0003676
2856279	"GO:0016788,GO:0009166,GO:0016787"
2856353	"GO:0042027,GO:0030051,GO:0004600,GO:0003755"
2856394	GO:0016787
2856429	"GO:0046873,GO:0030001,GO:0016020"
2856448	"GO:0045449,GO:0030528,GO:0005634"
2856472	"GO:0046961,GO:0042626,GO:0016469,GO:0016021,GO:0015991,GO:0005524"
2856479	"GO:0046961,GO:0042626,GO:0016469,GO:0016021,GO:0015991,GO:0005524"
2856490	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0008398"
2856498	"GO:0046912,GO:0044262,GO:0004108"
2856510	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0050381"
2856529	"GO:0051082,GO:0006457,GO:0005524,GO:0044267,GO:0005515"
2856587	"GO:0006508,GO:0004177,GO:0016804,GO:0005737"
2856602	GO:0008270
2856609	"GO:0009055,GO:0006118"
2856647	"GO:0016787,GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721"
2856656	"GO:0016773,GO:0005524,GO:0016301,GO:0008152,GO:0004849"
2856679	"GO:0006118,GO:0005740,GO:0004129,GO:0008270,GO:0005622,GO:0003676"
2856693	"GO:0016021,GO:0006817,GO:0005315,GO:0006810,GO:0005215,GO:0016020"
2856695	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810,GO:0008559"
2856697	GO:0016787
2856740	"GO:0005634,GO:0003950"
2856753	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2856767	"GO:0016020,GO:0006886,GO:0005484,GO:0016192,GO:0005515"
2856784	GO:0003676
2856785	"GO:0030833,GO:0005856"
2856789	"GO:0008270,GO:0005515"
2856795	"GO:0046912,GO:0044262,GO:0004108"
2856804	"GO:0045039,GO:0042719,GO:0006626"
2856809	"GO:0008380,GO:0005681"
2856811	"GO:0006118,GO:0005739,GO:0004129"
2856812	"GO:0030117,GO:0016192,GO:0006886,GO:0006461,GO:0005515,GO:0005488"
2856819	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677"
2856820	GO:0031072
2856829	GO:0003676
2856830	"GO:0016021,GO:0006810,GO:0005215,GO:0016020"
2856844	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2856889	GO:0005498
2856896	"GO:0006725,GO:0006118,GO:0004497,GO:0016491,GO:0008152,GO:0018662"
2856902	GO:0016020
2856906	"GO:0050660,GO:0016491,GO:0016656"
2856913	"GO:0051082,GO:0031072,GO:0006457"
2856916	"GO:0043852,GO:0043851,GO:0043834,GO:0043833,GO:0043827,GO:0043803,GO:0043791,GO:0043790,GO:0043782,GO:0043780,GO:0043777,GO:0043776,GO:0043770,GO:0030792,GO:0019702,GO:0018707,GO:0018423,GO:0016436,GO:0016435,GO:0016434,GO:0016433,GO:0016431,GO:0016427,GO:0016426,GO:0016424,GO:0016423,GO:0016300,GO:0016279,GO:0016278,GO:0016274,GO:0016273,GO:0016205,GO:0009383,GO:0009008,GO:0008650,GO:0008649,GO:0008425,GO:0008326,GO:0008276,GO:0008175,GO:0008174,GO:0008173,GO:0008172,GO:0008171,GO:0008170,GO:0008169,GO:0003880,GO:0000179"
2856918	"GO:0006289,GO:0005634,GO:0005524,GO:0004003,GO:0003677,GO:0004386,GO:0003676,GO:0016787"
2856922	"GO:0006284,GO:0004844"
2856928	"GO:0030170,GO:0006520,GO:0005524,GO:0016310,GO:0016301,GO:0008299,GO:0005737,GO:0004496,GO:0016773,GO:0008152"
2856953	"GO:0008152,GO:0005506,GO:0000334"
2856955	"GO:0006350,GO:0003899,GO:0003677,GO:0005634"
2856963	GO:0008299
2856994	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810,GO:0042625,GO:0042624,GO:0042623,GO:0017116,GO:0015462,GO:0008186,GO:0008094,GO:0008026,GO:0004004,GO:0004003"
2857014	GO:0005488
2857031	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2857038	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2857063	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2857067	"GO:0007264,GO:0005525,GO:0007165,GO:0006913,GO:0006886,GO:0005515,GO:0003924,GO:0005622,GO:0015031"
2857078	"GO:0004523,GO:0003676"
2857081	"GO:0051287,GO:0017136,GO:0008270,GO:0006476,GO:0006355,GO:0006342,GO:0005677,GO:0003677,GO:0047419,GO:0043864,GO:0043748,GO:0043747,GO:0018749,GO:0018748,GO:0008759,GO:0008418,GO:0004407"
2857082	GO:0003960
2857111	GO:0050046
2857146	"GO:0004727,GO:0004725"
2857154	"GO:0007264,GO:0005622,GO:0005099,GO:0051056,GO:0005096,GO:0007165"
2857155	"GO:0006508,GO:0004194,GO:0004192"
2857184	"GO:0016020,GO:0006810,GO:0005215"
2857193	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2857195	"GO:0016853,GO:0005783,GO:0003756"
2857231	"GO:0030246,GO:0005975,GO:0003824,GO:0015923,GO:0006013,GO:0004559"
2857236	"GO:0008152,GO:0008080"
2857240	"GO:0016070,GO:0004523,GO:0003676"
2857241	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2857248	GO:0005507
2857255	"GO:0008415,GO:0004092"
2857263	GO:0031072
2857279	"GO:0008168,GO:0008152"
2857283	"GO:0009116,GO:0006221,GO:0004588"
2857285	"GO:0008235,GO:0006508,GO:0051336,GO:0043859,GO:0003923"
2857296	GO:0000062
2857309	"GO:0006468,GO:0005524,GO:0004672,GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0004713,GO:0004715"
2857322	"GO:0031072,GO:0051082,GO:0006457"
2857325	"GO:0031072,GO:0051082,GO:0006457"
2857333	"GO:0005975,GO:0004553,GO:0004338"
2857335	"GO:0007165,GO:0005622"
2857336	"GO:0050660,GO:0016614,GO:0006066,GO:0008812"
2857338	"GO:0043022,GO:0042256"
2857339	GO:0008270
2857341	"GO:0003677,GO:0017111,GO:0000166,GO:0005524"
2857353	GO:0008270
2857384	"GO:0006367,GO:0005674,GO:0005524,GO:0003702,GO:0003824"
2857392	"GO:0048280,GO:0006886,GO:0005737,GO:0000139,GO:0016020,GO:0008565,GO:0005488"
2857399	"GO:0050660,GO:0016491,GO:0003824"
2857410	"GO:0043734,GO:0019798,GO:0018602,GO:0010302,GO:0000907"
2857411	"GO:0009348,GO:0006520,GO:0004585,GO:0016743,GO:0016597"
2857474	"GO:0005622,GO:0004527,GO:0003676,GO:0043765,GO:0042578,GO:0004518"
2857504	"GO:0016070,GO:0005515,GO:0005488"
2857523	"GO:0016491,GO:0006118,GO:0046914,GO:0020037,GO:0010181,GO:0004460"
2857535	"GO:0016491,GO:0005507,GO:0008471"
2857538	"GO:0008415,GO:0016740"
2857549	"GO:0016787,GO:0006685,GO:0004767"
2857559	"GO:0008152,GO:0005737,GO:0004364"
2857572	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810,GO:0008559"
2857575	"GO:0030132,GO:0030130,GO:0016192,GO:0008565,GO:0006886,GO:0006461,GO:0005515,GO:0005198"
2857582	GO:0005515
2857613	GO:0000166
2857627	"GO:0008152,GO:0003824,GO:0004630"
2857630	"GO:0006355,GO:0000160,GO:0000156,GO:0005524,GO:0016020,GO:0007165,GO:0004871,GO:0000155,GO:0016772,GO:0016310,GO:0018106,GO:0004673"
2857637	"GO:0045449,GO:0030528,GO:0008270,GO:0003676,GO:0006350,GO:0005634,GO:0006355,GO:0006354,GO:0005515,GO:0003746,GO:0003702,GO:0006357,GO:0003711"
2857666	"GO:0030170,GO:0016769,GO:0009058"
2857693	"GO:0016020,GO:0008643,GO:0005351,GO:0016021,GO:0006810,GO:0005215"
2857699	"GO:0016564,GO:0006808"
2857728	"GO:0007264,GO:0005525,GO:0007165,GO:0006913,GO:0006886,GO:0005515,GO:0003924,GO:0005622,GO:0015031"
2857730	GO:0016787
2857783	"GO:0006468,GO:0005524,GO:0004672"
2857795	"GO:0016020,GO:0003824"
2857850	GO:0005525
2857887	"GO:0031105,GO:0005515"
2857929	"GO:0046914,GO:0020037"
2857934	"GO:0043565,GO:0005622,GO:0003677"
2857939	"GO:0006207,GO:0004070,GO:0006807,GO:0004086,GO:0008152,GO:0005524,GO:0003824,GO:0016743,GO:0016597,GO:0006520"
2857953	"GO:0007017,GO:0005874,GO:0005525,GO:0007018,GO:0005198,GO:0051258,GO:0043234,GO:0003924"
2857960	GO:0016020
2857961	GO:0016020
2857994	"GO:0016020,GO:0006508,GO:0004222"
2858002	GO:0003676
2858068	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004715"
2858106	GO:0005488
2858120	GO:0005488
2858140	GO:0004856
2858148	"GO:0007067,GO:0005681"
2858168	"GO:0016811,GO:0008152,GO:0004328"
2858174	"GO:0030983,GO:0006298,GO:0005524"
2858297	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677"
2858325	"GO:0016021,GO:0009003,GO:0006465,GO:0005792,GO:0005787,GO:0008234"
2858359	"GO:0016491,GO:0008152"
2858365	GO:0006464
2858380	"GO:0006355,GO:0005634"
2858397	"GO:0003676,GO:0042027,GO:0030051,GO:0004600,GO:0003755"
2858408	"GO:0043565,GO:0008270,GO:0006355,GO:0005634,GO:0003700"
2858424	"GO:0006886,GO:0006605,GO:0005742"
2858429	"GO:0006464,GO:0003824"
2858436	GO:0004622
2858443	"GO:0046914,GO:0020037"
2858450	"GO:0006561,GO:0005759,GO:0003842,GO:0016491,GO:0008152"
2858478	"GO:0051056,GO:0005622,GO:0005096,GO:0007165,GO:0005488"
2858513	"GO:0008270,GO:0005515"
2858539	"GO:0008152,GO:0008080"
2858550	"GO:0051536,GO:0009055,GO:0006118,GO:0016651"
2858579	"GO:0009098,GO:0005737,GO:0003862"
2858586	"GO:0016413,GO:0005737,GO:0004414"
2858593	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2858594	"GO:0016491,GO:0005506,GO:0009815"
2858598	GO:0003824
2858606	GO:0015031
2858626	GO:0005488
2858628	"GO:0048278,GO:0006887,GO:0005737"
2858649	"GO:0008138,GO:0006470,GO:0016791,GO:0016311,GO:0004725"
2858651	"GO:0015031,GO:0007264,GO:0005525,GO:0006886,GO:0005622,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2858655	"GO:0007017,GO:0005874,GO:0005525,GO:0007018,GO:0005198,GO:0051258,GO:0043234,GO:0003924"
2858656	"GO:0007017,GO:0005874,GO:0005525,GO:0007018,GO:0005198,GO:0051258,GO:0043234,GO:0003924"
2858667	"GO:0008270,GO:0005634,GO:0003676"
2858684	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0006355,GO:0000160,GO:0000156,GO:0004682"
2858690	GO:0005488
2858699	"GO:0009396,GO:0005524,GO:0004326,GO:0016874,GO:0009058"
2858761	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2858763	"GO:0016021,GO:0006481,GO:0004671"
2858772	"GO:0016491,GO:0008270,GO:0046526"
2858782	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2858783	"GO:0008967,GO:0008152,GO:0043813,GO:0043812,GO:0043726,GO:0030352,GO:0030351,GO:0019198,GO:0019178,GO:0019175,GO:0017161,GO:0017017,GO:0016312,GO:0008969,GO:0008579,GO:0008330,GO:0008138,GO:0001668"
2858791	"GO:0006260,GO:0005634,GO:0003887,GO:0003677,GO:0034061"
2858804	"GO:0051205,GO:0016021"
2858805	GO:0006810
2858806	"GO:0005622,GO:0004527,GO:0003676,GO:0043765,GO:0042578,GO:0004518"
2858807	"GO:0016021,GO:0050291"
2858809	GO:0003676
2858815	GO:0031072
2858817	"GO:0006807,GO:0004356,GO:0006542"
2858822	"GO:0006099,GO:0005739,GO:0004449,GO:0004448"
2858824	"GO:0004399,GO:0000105,GO:0004635,GO:0004636,GO:0051287,GO:0008270,GO:0016491,GO:0008152"
2858825	"GO:0005509,GO:0006810,GO:0005743,GO:0005488"
2858834	GO:0016020
2858836	"GO:0045449,GO:0030528,GO:0008270,GO:0003676,GO:0006350,GO:0003899,GO:0003677,GO:0003700"
2858846	"GO:0016021,GO:0006481,GO:0004671"
2858850	"GO:0016021,GO:0006950"
2858854	GO:0015031
2858859	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677,GO:0004719"
2858866	"GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0008097"
2858869	GO:0005488
2858893	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2858898	"GO:0000105,GO:0008152,GO:0003824,GO:0003949"
2858900	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2858903	"GO:0045449,GO:0030528,GO:0005634"
2858907	GO:0051864
2858911	"GO:0042254,GO:0030529,GO:0004693"
2858924	"GO:0051246,GO:0043687,GO:0019787,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2858926	"GO:0006006,GO:0004345"
2858933	"GO:0008026,GO:0005524,GO:0003676,GO:0004386"
2858944	"GO:0006629,GO:0008152"
2858956	"GO:0006508,GO:0004194,GO:0004190,GO:0004196"
2858962	"GO:0006888,GO:0005622,GO:0006810"
2858966	"GO:0016887,GO:0005524,GO:0017111,GO:0000166"
2858977	"GO:0051246,GO:0043687,GO:0019787,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2858979	"GO:0016020,GO:0015662,GO:0006810,GO:0005524,GO:0046872,GO:0030001,GO:0016820"
2858986	"GO:0005815,GO:0000922,GO:0000226"
2858992	GO:0005488
2858993	"GO:0005525,GO:0003924,GO:0006415,GO:0003747"
2858998	"GO:0032012,GO:0005622,GO:0005086,GO:0005488"
2858999	"GO:0008612,GO:0050983,GO:0034038,GO:0004171"
2859008	"GO:0006031,GO:0004100"
2859009	"GO:0008270,GO:0005515"
2859025	"GO:0018734,GO:0018733,GO:0018732,GO:0018731,GO:0016298,GO:0004620"
2859033	GO:0015031
2859035	GO:0003676
2859038	GO:0005515
2859045	GO:0003676
2859046	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
2859049	"GO:0008897,GO:0006633,GO:0000287,GO:0009059,GO:0009335"
2859064	"GO:0006333,GO:0005634,GO:0003682,GO:0000785"
2859066	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2859069	"GO:0009116,GO:0006168,GO:0003999"
2859070	"GO:0016020,GO:0005509,GO:0004571"
2859096	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677"
2859098	"GO:0032040,GO:0006364,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2859100	"GO:0006412,GO:0005524,GO:0004812"
2859101	"GO:0009186,GO:0004748,GO:0046914,GO:0016491"
2859102	"GO:0009186,GO:0004748,GO:0046914,GO:0016491"
2859112	"GO:0016020,GO:0006886,GO:0016192,GO:0005515"
2859116	GO:0005509
2859137	"GO:0030170,GO:0009058,GO:0003824,GO:0016769,GO:0016212"
2859147	"GO:0006511,GO:0005839,GO:0004175,GO:0004298,GO:0004299"
2859150	"GO:0016491,GO:0008152,GO:0006118"
2859162	"GO:0005737,GO:0005094"
2859163	"GO:0016021,GO:0004659,GO:0009058,GO:0047293"
2859164	GO:0006350
2859177	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2859179	GO:0006464
2859182	"GO:0006468,GO:0005524,GO:0004672,GO:0004682"
2859212	"GO:0016559,GO:0005778"
2859218	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0034211,GO:0019912,GO:0019199,GO:0016909,GO:0016908,GO:0008545,GO:0008349,GO:0008339,GO:0008338,GO:0004718,GO:0004711,GO:0004710,GO:0004708,GO:0004706,GO:0004705,GO:0004704,GO:0004702,GO:0004700,GO:0004698,GO:0004696,GO:0004695,GO:0004694,GO:0004690,GO:0004681,GO:0004680,GO:0004679,GO:0004677,GO:0004676,GO:0004675"
2859224	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2859231	"GO:0006350,GO:0003899,GO:0003677"
2859253	GO:0003824
2859264	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004715"
2859270	"GO:0030529,GO:0016071"
2859276	"GO:0006888,GO:0005622,GO:0006810"
2859287	"GO:0030529,GO:0016071"
2859288	"GO:0043565,GO:0005622,GO:0003677,GO:0034061,GO:0003887"
2859309	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0034211,GO:0019912,GO:0019199,GO:0016909,GO:0016908,GO:0008545,GO:0008349,GO:0008339,GO:0008338,GO:0004718,GO:0004711,GO:0004710,GO:0004708,GO:0004706,GO:0004705,GO:0004704,GO:0004702,GO:0004700,GO:0004698,GO:0004696,GO:0004695,GO:0004694,GO:0004690,GO:0004681,GO:0004680,GO:0004679,GO:0004677,GO:0004676,GO:0004675"
2859317	"GO:0043565,GO:0006355,GO:0005634,GO:0003700"
2859345	"GO:0008270,GO:0005622,GO:0003676"
2859386	"GO:0008270,GO:0005515"
2859397	"GO:0051082,GO:0006457,GO:0005524,GO:0044267,GO:0005515"
2859551	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2859595	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2859649	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2859703	GO:0008270
2859707	"GO:0003824,GO:0019909,GO:0004741"
2859772	"GO:0016491,GO:0008152,GO:0051990,GO:0048258,GO:0043713,GO:0033765,GO:0033764,GO:0032442,GO:0018453,GO:0018452,GO:0018451,GO:0016229,GO:0008875,GO:0004495,GO:0004448,GO:0004033,GO:0000253,GO:0000252"
2859778	"GO:0042773,GO:0016020,GO:0008137,GO:0051536,GO:0009055,GO:0006118,GO:0016491,GO:0016651"
2859866	"GO:0006396,GO:0003723,GO:0000175"
2859867	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810,GO:0008559"
2859880	GO:0004592
2859885	GO:0006950
2859890	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2859930	"GO:0016021,GO:0006506,GO:0005789"
2859931	"GO:0016791,GO:0008152,GO:0016787,GO:0003869"
2859943	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2859991	"GO:0008270,GO:0005515"
2860007	GO:0005488
2860021	"GO:0016020,GO:0008233,GO:0006508,GO:0006465,GO:0008234"
2860069	"GO:0050660,GO:0016491,GO:0003954"
2860109	"GO:0006333,GO:0005634,GO:0003682,GO:0000785"
2860117	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004683"
2860126	"GO:0016746,GO:0016021,GO:0006506,GO:0005789"
2860135	"GO:0005975,GO:0004553"
2860137	"GO:0016491,GO:0008152"
2860158	GO:0005634
2860195	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677"
2860197	GO:0016020
2860207	"GO:0016491,GO:0005506,GO:0045543"
2860216	GO:0003993
2860246	"GO:0008270,GO:0005515"
2860262	"GO:0016020,GO:0015171,GO:0006865"
